timestamp,cps,cps_err,usv_hr
1777514382.309116,10.8,1.469693845669907,0.13536720000000002
1777514387.399312,8.8,1.3266499161421599,0.11029920000000001
1777514392.4488254,10.2,1.4282856857085702,0.12784679999999998
1777514397.4875786,7.4,1.2165525060596438,0.0927516
1777514402.5490139,13.0,1.6124515496597098,0.162942
1777514407.6054182,7.4,1.2165525060596438,0.0927516
1777514412.6352713,10.6,1.4560219778561037,0.1328604
1777514417.6494186,9.0,1.3416407864998738,0.112806
1777514422.7018836,12.2,1.5620499351813308,0.1529148
1777514427.7525916,10.2,1.4282856857085702,0.12784679999999998
1777514432.8093433,9.0,1.3416407864998738,0.112806
1777514437.855136,11.4,1.50996688705415,0.1428876
1777514441.867676,7.0,1.1832159566199232,0.087738
1777514446.9078505,11.4,1.50996688705415,0.1428876
1777514451.9852748,10.8,1.469693845669907,0.13536720000000002
1777514457.0359085,12.0,1.5491933384829668,0.150408
1777514462.0706158,10.6,1.4560219778561037,0.1328604
1777514467.1313515,9.4,1.3711309200802089,0.11781960000000001
1777514472.141527,11.4,1.50996688705415,0.1428876
1777514477.2078335,9.2,1.3564659966250536,0.1153128
1777514482.241796,10.6,1.4560219778561037,0.1328604
1777514487.29695,8.8,1.3266499161421599,0.11029920000000001
1777514492.3393931,10.8,1.469693845669907,0.13536720000000002
1777514497.4301903,14.4,1.6970562748477138,0.1804896
1777514502.4414449,10.4,1.4422205101855956,0.13035360000000001
1777514507.5087228,11.6,1.5231546211727818,0.1453944
1777514512.516123,9.4,1.3711309200802089,0.11781960000000001
1777514517.5929782,11.6,1.5231546211727818,0.1453944
1777514522.6511142,10.2,1.4282856857085702,0.12784679999999998
1777514527.6715586,8.2,1.2806248474865698,0.10277879999999999
1777514532.7372205,8.4,1.2961481396815722,0.10528560000000001
1777514537.7843282,12.6,1.5874507866387544,0.1579284
1777514542.804773,8.0,1.2649110640673518,0.100272
